question_title,question_author,question_date,question_content,url,scraped_at,answer_number,doctor_name,answer_date,answer_content
No Title,Anonymous,Unknown,"Malem dok ,
Mau tanya kan saya punya silinder 1/2 apakah itu bisa disembuhkan dengan memakai kacamata atau gimna ya dok ?",https://www.alodokter.com/komunitas/topic/penyembuhan-mata-minus-dan-silinder,2025-11-10T12:43:42.619477,1,dr. Aldo Ferly,"8 Maret 2016, 11:40","Halo,

Terima kasih atas pertanyaanya ke Alodokter.com. Mata minus atau disebut sebagai miopia adalah kondisi pada mata yang menyebabkan bayangan mata jatuh didepan retina. Bayangan yang jatuh didepan retina ini menyebabkan penglihatan kita menjadi kurang jelas.

Tidak ada cara untuk mengurangi mata minus karena pennyebab mata minus ini adalah pemanjangan bola mata. Metode seperti penggunaan kacamata peningkat fokus, konsumsi wortel dsb tidak dapat mengurangi minus pada mata mata secara signifikan.

Satu-satunya cara untuk mengurangi minus adalah metode lasik. namun, ada syarat-syarat yang harus dipenuhi sebagai kandidat operasi lasik yaitu minus hasil stabil dalam 2-3 tahun belakangan ini dan ketebalan mata yang cukup untuk dilakukan operasi. Sebaiknya Anda berdikusi dengan dokter mata mengenai syarat-syarat dilakukannya operasi lasik tersebut.

Semoga membantu ya,

dr. Aldo"
No Title,Anonymous,Unknown,"Hai dok, mau tanya ya. Anak saya usia 2 tahun matanya tiba-tiba belekan sejak tadi pagi, awalnya cuma keluar kotoran mata sedikit, tapi sekarang agak banyak dan lengket, terutama pas bangun tidur. Nggak demam, tapi anaknya jadi agak rewel dan sering kucek-kucek matanya. Saya khawatir ini infeksi, tapi bingung harus kasih obat apa yang aman buat anak seusia dia. Apa perlu langsung periksa ke dokter atau bisa ditangani dulu di rumah?",https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengatasi-mata-belekan-pada-balita-usia-2-tahun-,2025-11-10T12:43:46.464079,1,dr. Nadia Nurotul Fuadah,"16 Oktober 2025, 09:46","Alo, terimakasih atas pertanyaannya.

Belekan di mata anak paling umum disebabkan oleh peradangan di komponen matanya, misalnya di kelopak mata (blefaritis), selaput bening (konjungtivitis), kornea (keratitis), sklera (skleritis), dan sebagainya. Selain belekan, peradangan ini bisa juga membuat mata terasa mengganjal, gatal, perih, kemerahan, berair, bahkan terkadang membengkak dan terganggu penglihatannya. Peradangan ini, jika penyebabnya karena alergi atau iritasi mata yang ringan, umumnya tidak berbahaya dan bisa sembuh sendiri tanpa perlu penanganan dokter. Namun, jika pencetusnya karena alergi, infeksi, atau mungkin cidera yang lebih serius, maka beberapa jenis obat hingga tindakan medis bisa juga dilakukan untuk mengatasinya. Pada beberapa kasus, bisa juga anak mengalami belekan karena mata kering, sumbatan saluran air mata, dan kemasukan benda asing.

Jika keluhan anak Anda munculnya baru tadi pagi, sebaiknya tidak panik dulu. Beberapa langkah berikut bisa Anda lakukan untuk mengatasinya:

• Jaga area sekitar mata anak agar bersih, seperti dengan:
Memastikan anak tidak mengucek matanya berlebihan
Rajin mencuci tangan anak dengan sabun dan air bersih
Mandikan ia dan cuci wajahnya dengan sabun yang formulanya non iritatif dan hipoalergenik, lantas bilas dengan air mengalir
Batasi membawa anak bepergian ke luar rumah
Beri ia kacamata pelindung jika terpaksa harus bepergian keluar rumah
Bersihkan belek yang keluar dari matanya menggunakan tisue atau kain bersih yang dibasahi air hangat

• Memastikan anak tidak mengucek matanya berlebihan

• Rajin mencuci tangan anak dengan sabun dan air bersih

• Mandikan ia dan cuci wajahnya dengan sabun yang formulanya non iritatif dan hipoalergenik, lantas bilas dengan air mengalir

• Batasi membawa anak bepergian ke luar rumah

• Beri ia kacamata pelindung jika terpaksa harus bepergian keluar rumah

• Bersihkan belek yang keluar dari matanya menggunakan tisue atau kain bersih yang dibasahi air hangat

• Hindarkan anak dari debu, angin, dan hal-hal yang sekiranya membuatnya alergi

• Kompres dingin mata anak atau teteskan artificial tears ke dalam mata yang belekan untuk membuatnya terasa lebih nyaman

• Dengan jari telunjuk dan ibu jari Anda yang bersih, pijat lembut sisi dalam matanya (di pangkal hidung bagian atas) hingga ke ujung bawah rongga hidung kanan dan kiri. Pemijatan ini bisa membantu membuka kembali saluran air mata yang tersumbat

• Hindari pemberian gawai terlalu dini pada anak

• Pastikan anak beristirahat cukup

Selanjutnya, Anda bisa mengamati kondisi anak Anda dalam 1-2 hari ke depan. Jika tampak perburukan yang membuat anak merasa tidak nyaman, silakan diperiksakan segera ke dokter guna mendapat penanganan lebih optimal ya..

Semoga membantu."
No Title,Anonymous,Unknown,"Alodokter, Dok, belakangan ini saya merasa seperti ada tekanan di mata saya, terutama di bola mata, dan kadang-kadang terasa sakit atau seperti berat gitu. Saya sempat merasa khawatir karena mata saya jadi sering terasa lelah, terutama setelah bekerja lama di depan layar. Saya takut ini mungkin berhubungan dengan tekanan bola mata yang tinggi, karena saya pernah denger kalau kondisi ini bisa berisiko jadi masalah lebih serius, seperti glaukoma. Sejauh ini, saya belum periksa ke dokter, karena saya merasa tidak ada gejala lain yang parah, cuma rasa tidak nyaman itu yang sering muncul. Apakah tekanan bola mata yang tinggi ini bisa menandakan sesuatu yang lebih serius?",https://www.alodokter.com/komunitas/topic/tekanan-bola-mata-tinggi-apakah-itu-tanda-glaukoma-,2025-11-10T12:43:49.798829,1,dr. Nadia Nurotul Fuadah,"22 Mei 2025, 18:18","Alo, terimakasih atas pertanyaannya.

Sensasi seperti tertekan, nyeri, berat, dan mudah lelah di mata bisa saja menandakan tekanan dalam bola mata Anda terlalu tinggi, sebagaimana yang terjadi pada kasus glaukoma sudut tertutup akut. Kondisi ini bisa timbul akibat pengaruh usia, genetik, gaya hidup, hingga gangguan kesehatan seperti diabetes, hipertensi, dan penyakit jantung. Jika dibiarkan, kondisi ini bisa membuat lapang pandang menyempit, terasa mual, muntah, nyeri kepala, bahkan berujung pada kebutaan permanen akibat kerusakan syaraf mata.

Selain glaukoma, keluhan yang Anda rasakan mungkin juga muncul karena pencetus lain, misalnya migrain, peradangan atau tumor di sekitar mata, sinusitis, malformasi pembuluh darah di otak, asthenopia, gangguan refraksi mata, stres, kurang tidur, beberapa jenis infeksi, nyeri kepala cluster, dan sebagainya.

Saran kami, keluhan Anda cobalah diperiksakan langsung ke dokter agar dipastikan apa penyebabnya. Sembari menjalani penanganan dokter, lakukanlah juga tips berikut ini:

• Tidurlah yang cukup, posisikan kepala sedikit lebih tinggi

• Berhenti merokok dan jauhi alkohol

• Kompres hangat area sekitar mata agar terasa lebih nyaman

• Batasi penggunaan gawai hanya jika benar-benar penting saja, itu pun mesti diatur dengan baik jarak pandang, durasi, dan pencahayaan ruangannya

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Saya ingin bertanya dok tentang obat Exsimer, dan penasaran apa sebenarnya manfaat dan kegunaan obat ini. Beberapa teman saya mengatakan obat ini dapat membantu masalah terkait dengan mata, seperti infeksi atau iritasi, tetapi saya tidak begitu paham dengan detailnya. Apakah Exsimer ini aman digunakan, terutama untuk mata yang sensitif? Saya juga ingin tahu jika obat ini hanya bisa didapatkan dengan resep dokter atau apakah bisa dibeli secara bebas di apotek. Apakah ada efek samping yang perlu diperhatikan, dan apakah obat ini dapat digunakan dalam jangka panjang atau hanya untuk kasus tertentu saja?",https://www.alodokter.com/komunitas/topic/cara-menggunakan-obat-exsimre-dengan-aman-untuk-masalah-mata,2025-11-10T12:43:53.181900,1,dr. Riza Marlina,"5 Mei 2025, 10:23","Alo, selamat pagi

Eksimer ialah obat golongan antipsikotik generasi pertama, obat ini umumnya untuk mengatasi gangguan kejiwaan jadi obat ini termasuk obat keras yang perlu resep dan anjuran dari dokter terutama dokter psikiater. Selain sebagai obat kejiwaan obat ini juga bisa digunakan untuk mengatasi gangguan kesehatan lain namun jika untuk masalah mata obat ini tidak ada ranah mengatasi penyakit mata baik itu karena iritasi, infeksi gangguan refrakasi dan lainnya.

Obat mata mengatasi infeksi atau iritasi biasanya dengan menggunakan obat tetes mata, jadi jika anda mengalami sakit mata bisa gunakan obat tetes mata yang dijual bebas, jika tidak ada perbaikan maka bisa konsultasikan lebih lanjut ke dokter secara langsung atau melalui chat via aplikasi alodokter. Namun jika mengalami kekaburan dalam pengelihatan anda perlu ke dokter mata secara langsung ya.

Jadi obat yang anda sebutkan bukan obat untuk mengatasi mata, dan sebaiknya jangan gunakan obat tersebut tanpa anjuran dokter karena konsumsi sembarangan bisa meningkatkan efek samping yang berbahaya untuk kesehatan.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Permisi dok, saya baru-baru ini melihat ada titik putih kecil di bagian putih mata saya, tepatnya di dekat pinggiran mata. Saya tidak merasa sakit atau ada gejala lain, tapi titik putih itu cukup mengganggu karena terlihat jelas. Apakah itu berbahaya, atau mungkin hanya kondisi yang biasa terjadi? Apakah ada kemungkinan itu disebabkan oleh infeksi atau masalah lain, seperti gangguan pada pembuluh darah atau kelenjar mata?",https://www.alodokter.com/komunitas/topic/apa-penyebab-titik-putih-di-mata-dan-bagaimana-cara-mengatasinya-,2025-11-10T12:43:56.507436,1,dr. Riza Marlina,"24 April 2025, 11:15","Alo, selamat siang

Bintik putih dibagian putih selaput permukan bola mata kondisi ini kemungkinan mengarah kesuatu kondisi pinguecula yaitu suatu kondisi benjolan atau bintik berwarna putih kekuningan yang tumbuh pada konjungtiva atau lapisan putih mata yang disebut sklera. Pertumbuhan benjolan atau bintik pinguecula tergolong jinak dan bukan kanker sehingga pada umumnya tidak berbahaya hanya saja memang terasa tidak enak dipandang.

Pinguecula ini terjadi ketika jaringan pada konjungtiva berubah memebntuk benjolan atau bintik kecil, benjolan ini biasanya terdapat kandungan lemak, kalsium atau protein. Penyebab perubahan jaringan ini belum diketahui secara pasti namun ada dugan berkaitan dengan terlalu sering terpapar matahari, debu atau angin serta sering beraktivitas di luar ruangan dan tingga daerah suhu panas. Jika pinguecula ini tidak menimbulkan gejala maka tidak diperlukan penanganan namun jika timbul gejala seperti mata merah, berair atau hingga pengelihatan menjadi terganggu maka anda perlu segera ke dokter mata untuk mendapatkan penanganan lebih lanjut.

Namun jika hanya menganggu penampilan saja maka untuk menghilangkannya dengan cara dioperasi ya dan anda bisa konsultasi terlebih dahulu dengan dokter mata. Untuk mencegah keburukan yang bisa anda lakukan ialah menggunakan pelindung mata seperti kacamata hitam gunakan saat anda berada di luar ruangan dan hindari merokok atau asap rokok.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Ijin bertanya dokter, anak saya yang berumur 5 tahun tiba-tiba sering banget keluar belekan di matanya. Kadang matanya jadi merah dan lengket gitu, terutama pas bangun tidur. Saya udah coba bersihin pake kapas dan air hangat, tapi belekan-nya tetap muncul lagi. Saya khawatir, apa ini tanda-tanda sakit mata yang serius atau cuma iritasi biasa? Anak saya nggak kelihatan rewel sih, cuma kadang suka menggosok-gosok matanya. Apakah ini bisa menular ke anak lain di rumah? Atau apakah ada obat yang bisa digunakan untuk mengatasi masalah belekan ini?",https://www.alodokter.com/komunitas/topic/anak-5-tahun-sering-belekan--apakah-itu-berbahaya-,2025-11-10T12:44:00.524740,1,dr. Nadia Nurotul Fuadah,"8 April 2025, 19:09","Alo, terimakasih atas pertanyaannya.

Mata belekan, kemerahan, dan lengket pada anak usia 5 tahun seringnya bukanlah hal yang berbahaya. Kondisi ini bisa timbul seringnya karena peradangan di selaput bening mata, atau disebut juga dengan konjungtivitis. Pencetus radang ini bisa banyak, contohnya kemasukan benda asing, iritasi, alergi, hingga infeksi.

Selain konjungtivitis, keluhan di mata Anda mungkin juga menandakan peradangan di komponen mata lainnya, misalnya blefaritis, uveitis, keratitis, dan sebagainya. Nah, pada kasus-kasus seperti ini, gejala yang muncul biasanya lebih hebat, dan sulit sembuh sendiri tanpa penanganan medis.

Tanpa memeriksa anak Anda langsung, sulit untuk memastikan penyebab dan keparahan atas keluhannya. Sebab itu, jika kondisinya muncul sudah sering atau tidak sembuh dalam 3 hari, cobalah periksakan ia ke dokter agar mendapat penanganan tepat ya..

Sembari itu, beberapa upaya berikut bisa dilakukan:

• Rajin memandikan anak, mencuci wajah dan tangannya agar bersih

• Batasi membawa anak beraktifitas keluar rumah

• Jika mendesak harus membawa anak keluar rumah, beri ia kacamata pelindung

• Rutin membersihkan mata anak dengan kain bersih yang dibasahi air hangat atau tisue sekali pakai

• Kompres dingin mata anak saat tampak kemerahan, misalnya dengan sendok yang telah didinginkan atau irisan mentimun

• Jauhkan anak dari debu, udara kering, polusi, dan hal lain yang mungkin membuatnya alergi

• Kuatkan daya tahan tubuh anak dengan membiarkannya tidur cukup dan memberinya makanan serta minuman bergizi seimbang

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Ijin konsultasi dokter, anak saya baru-baru ini ada benjolan kecil di kelopak matanya. Awalnya saya kira cuma iritasi, tapi kok nggak hilang-hilang? Benjolan itu nggak sakit sih, tapi saya jadi khawatir. Apakah itu berbahaya atau biasa aja? Apa yang harus saya lakukan supaya benjolan itu bisa hilang? Ada perawatan atau obat tertentu yang bisa membantu? Mohon penjelasannya, ya dok.",https://www.alodokter.com/komunitas/topic/benjolan-di-kelopak-mata-anak--apa-penyebab-dan-cara-mengobatinya-,2025-11-10T12:44:03.860099,1,dr. Nadia Nurotul Fuadah,"28 Maret 2025, 13:45","Alo, terimakasih atas pertanyaannya,

Benjolan kecil di kelopak mata anak yang tidak kunjung hilang mungkin penyebabnya ialah:

• Hordeolum (bintitan, radang pada kelenjar minyak di kelopak mata)

• Kalazion (kista kelenjar meibom)

• Folikulitis (infeksi akar rambut)

• Faktor lain, seperti kutil, fibroma, kista sebasea, xanthelasma, milia, jerawat, dan sebagainya

Bahaya atau tidaknya benjolan tersebut tentu bergantung dari penyebab yang mendasarinya. Jika ingin jelas, sepatutnya anak Anda diperiksakanlah dulu ke dokter terdekat. Tanpa arahan dokter, jangan sembarangan memberi obat pada benjolan yang muncul. Agar benjolan tidak bertambah parah, yang perlu dilakukan ialah menjaga area sekitar mata agar bersih, tidak memencet atau menusuk benjolan dengan alat apapun, tidak berlebihan menggunakan kosmetika di sekitar mata, rajin mencuci wajah, dan tidak memegang wajah menggunakan tangan kotor.

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Selamat siang, dok saya mau konsultasi untuk anak saya yg berusia 2 th, tiba-tiba matanya belekan dan mengeluarkan cairan kental kekuningan. merah, menjadi agak sipit karena bengkak. Saya khawatir ini bisa jadi tanda infeksi atau hal lain. Apa sih obat mata yang aman buat anak seusia dia? Apakah saya perlu ke dokter atau ada obat-obatan yang bisa dibeli di apotek untuk mengatasi masalah ini? Mohon bantuannya, dok.",https://www.alodokter.com/komunitas/topic/apa-obat-mata-belekan-pada-anak-2-tahun--,2025-11-10T12:44:08.008928,1,dr. Riza Marlina,"27 Maret 2025, 10:31","Alo, selamat pagi

Mata bayi belekan dapat dikatakan normal bila muncul pada kondisi tertentu seperti saat bayi bangun tidur, namun jika belekan muncul terus menerus dan mengalami gejala seperti mata merah dan bengkak kondisi ini bisa menjadi pertanda bayi mengalami penyakit mata yang bisa disebabkan oleh infeksi. Untuk hal ini ibu perlu membawa bayi ke dokter secara langsung ya bu agar diberikan penanganan lebih lanjut dengan tepat. Untuk secara mandiri yang bisa ibu lakukan ialah :

• Siapkan kapas bersih dan basaih dengan air hangat

• Usap mata si kecil secara perlahan dari sudut mata bagian dalam ke sudut mata bagian luar ganti kapas setiap 1 kali usap

• Ulangi tindakan tersebut hingga mata sikecil bersih dari belek dan kerak

• Keringkan mata si kecil menggunakan handuk atau kain lap bayi

• Jangan lupa cuci tangan ibu sebelum dan setelah membersihkan mata bayi

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Selamat siang, dok saya mau konsultasi untuk anak saya yang sudha kelas 1 SMP, sejak bangun tadi pagi matanya belekan dan mengeluarkan cairan kental kekuningan. merah, menjadi agak sipit karena bengkak. Saya khawatir ini bisa jadi tanda infeksi atau hal lain. Apa sih obat mata yang aman buat anak seusia dia? Apakah saya perlu ke dokter atau ada obat-obatan yang bisa dibeli di apotek untuk mengatasi masalah ini? Mohon bantuannya, dok, obat yang ampuh agar cepat sembuh dan bisa sekolah lagi.",https://www.alodokter.com/komunitas/topic/-apa-obat-mata-belekan-pada-anak-2-tahun---,2025-11-10T12:44:11.831568,1,dr. Riza Marlina,"27 Maret 2025, 09:46","Alo, selamat pagi

Menumpuknya kotoran mata saat bangun tidur merupakan penyebab mata belekan yang umum terjadi, namun jika mata belekan disertai dengan mata merah dan bengkak maka kondisi ini bisa dicurigai disebabkan oleh infeksi bakteri. Untuk mengatasinya perlu melakukan pemeriksaan dan penanganan lebih lanjut ke dokter secara langsung agar di dapatkan obat berupa antibiotik atau bunda bisa konsultasi dengan dokter melalui chat via aplikasi alodokter. Untuk secara mandiri yang bisa dilakukan mengurangi keluhan ialah dengan :

• Bersihkan kelopak mata dengan sampo bayi yang dilarutkan dengan air hangat, cara ialah celupkan kapas ke dalam larutan tersebut lalu usapkan secara perlahan di kelopak mata bermasalah setelah itu bersihkan mata dengan kapas yang dibasahi air hangat dan tepuk-tepuk dengan tisu hingga kering

• Kompres mata dengan air hangat selama 5-10 menit dapat dilakukan 2 kali sehari

• Hindari menyentuh mata dengan tangan gunakan tisu

• Sebaiknya tidak sekolah dan tetap dirumah jika terpaksa harus keluar rumah kenakanlah kacamata hitam

Untuk obat di apotik yang bisa ibu beli ialah obat antinyeri jika anak mengalami nyeri seperti paracetamol, untuk obat antibiotik sebaiknya dengan resep dokter ya bu.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Alodokter, Dok, saya sudah pakai kacamata sejak usia 18 tahun karena mata minus, tapi sekarang kok rasanya mata saya semakin buram ya? Setiap kali cek, minusnya bertambah. Apa sih yang bisa jadi penyebab mata minus makin parah? Apakah ada cara untuk mencegahnya agar nggak terus berkembang? Saya jadi khawatir, dok.",https://www.alodokter.com/komunitas/topic/apa-penyebab-penyakit-mata-minus-bertambah-,2025-11-10T12:44:15.719341,1,dr. Riza Marlina,"11 Maret 2025, 13:03","Alo, selamat siang

Miopi atau mata minus merupakan gangguan pengelihatan yang membuat seseorang kabur dalam melihat jarak jauh. Belum diketahui secara pasti penyebab mata minus dan alasannya semakin bertamabh namun para ahli percaya bahwa kondisi ini merupakan kombinasi faktor keturunan dan gaya hidup seperti :

• Faktor usia yang semakin bertambah

• Kebiasaan membaca di cahaya redup

• Terlalu lama menatap kayar gadget

Untuk mengatasi hal ini tentu anda harus periksa ke dokter untuk ganti lensa kacamata anda sesuai dengan ukuran minus terbaru serta lakukan pencegahan dibawah ini agar minus anda tidak semakin berat seperti :

• Batasi waktu melihat layar ponsel maupun komputer

• Batasi jarak pandang saat melihat kayar leptop setidaknya sejauh 30 cm

• Gunakan kacamata yang pas sesuai dengan saran dokter

• Gunakan kacamata hitam untuk melindungi mata dari radiasi sinar mahatari

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Alodokter, dok, saya akhir-akhir ini merasa kelopak mata saya terasa gatal dan agak merah. Kadang juga terasa perih sedikit, terutama setelah bangun tidur. Saya sempat coba pakai krim yang biasa saya gunakan untuk kulit, tapi kok rasanya tidak ada perubahan ya? Apakah ada salep khusus yang bisa dipakai untuk mengatasi iritasi di kelopak mata? Saya khawatir kalau dibiarkan malah jadi lebih parah, dan saya juga nggak tahu kalau itu bisa disebabkan oleh alergi atau kebersihan mata yang kurang. Saya sudah coba pakai pembersih wajah yang lembut, tapi iritasi itu tetap muncul. Kalau ada salep yang aman, apa yang harus dicari dalam kandungannya supaya tidak malah membuat iritasi semakin parah?",https://www.alodokter.com/komunitas/topic/rekomendasi-salep-untuk-iritasi-mata,2025-11-10T12:44:19.600031,1,dr. Riza Marlina,"7 Maret 2025, 12:02","Alo, selamat siang

Kelopak mata gatal, perih dan merah dapat disebabkan oleh beragam hal penyebab seperti :

• Alergi

• Iritasi akibat mengucek mata atau penggunaan kosmetik di mata

• Infeksi

Untuk mengatasi keluhan mata anda yang gatal, perih dan merah ini bisa ditangani secara mandiri terlebih dahulu dengan cara :

• Kompres dingin pada bagain mata yang sakit

• Konsumsi obat pereda nyeri seperti paracetamol

• Konsumsi obat antihistamin untuk mengatasi alergi dan gatal

• Hindari menyentuh mata dengan tangan kotor

• Kenakan kacamata hitam saat keluar rumah

Jika tidak membaik juga setelah melakukan tips diatas maka anda bisa konsultasi lebih lanjut ke dokter secara langsung atau melalui chat via aplikasi alodokter untuk mendapatkan pemeriksaan dan penanganan lebih lanjut dengan tepat.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Alodokter, dok saya mau konsutasi beberapa hari ini saya sering merasa mata kanan saya kabur, terutama saat melihat jauh. Kadang cuma sebelah kanan aja yang kabur, dan rasanya agak khawatir. Apakah ada obat alami atau cara lain yang bisa bantu mengatasi ini tanpa harus ke dokter? Saya takut kalau ini tanda masalah yang lebih serius, dok. Terima kasih sebelumnya!",https://www.alodokter.com/komunitas/topic/obat-alami-mata-kabur-sebelah-kanan,2025-11-10T12:44:22.998905,1,dr. Nadia Nurotul Fuadah,"6 Maret 2025, 21:24","Alo, terimakasih atas pertanyaannya.

Ada beragam faktor penyebab pandangan kabur sebelah. Jika keluhan Anda muncul utamanya saat menatap obyek yang jauh, maka penyebab terseringnya adalah rabun jauh (miopia). Namun, selain itu, mungkin juga keluhan Anda muncul karena pencetus lain, misalnya astigmatisme, xerophthalmia, katarak, galukoma, ablasio retina, keratitis, degenerasi makula, diabetik retinopati, tumor otak, cidera kepala, efek samping obat, stroke, dan banyak lagi gangguan medis lainnya.

Bisa ditilik dari penjelasan kami di atas, bahwa keluhan Anda bisa muncul karena penyebab yang ringan, namun bisa juga berbahaya. Guna memastikannya, cobalah periksakan diri langsung ke dokter mata terdekat ya..

Sembari itu, langkah mandiri berikut bisa Anda lakukan:

• Jaga mata agar selalu bersih dan tidak kemasukan benda asing

• Batasi menatap gawai terlalu lama, begadang, dan melakukan aktifitas lain yang melelahkan bagi mata Anda

• Biasakan tidur lebih awal dan lebih teratur

• Tidak sembarangan menggunakan lensa kontak tanpa rekomendasi dokter

Semoga membantu."
No Title,Anonymous,Unknown,"Selamat pagi, Dokter beberapa hari terakhir saya sering melihat seperti ada bayangan cahaya atau kilatan-kilatan aneh di mata, padahal nggak ada cahaya terang di sekitar saya. Rasanya seperti ada kilat yang tiba-tiba muncul, tapi nggak jelas asalnya. Apakah ini tanda masalah serius pada mata atau hanya hal biasa? Apa penyebabnya dan bagaimana cara mengatasinya? Saya jadi khawatir, takut ada yang salah dengan penglihatan saya",https://www.alodokter.com/komunitas/topic/kenapa-mata-seperti-ada-bayangan-cahaya-,2025-11-10T12:44:27.050888,1,dr. Nadia Nurotul Fuadah,"6 Maret 2025, 19:11","Alo, terimakasih atas pertanyaannya.

Kerap tampak lilatan cahaya aneh di mata tanpa pencetus yang jelas bisa disebut dengan flashes. Biasanya, kondisi ini menandakan adanya gel vitreus yang tertarik di sekitar retina. Jika muncul sesekali saja, biasanya kondisi ini tidaklah berbahaya. Kondisi ini bisa muncul karena pengaruh penuaan, mata yang lelah, variasi intensitas cahaya dari obyek di sekitar Anda, hingga gangguan psikis tertentu. Akan tetapi, jika keluhan Anda berulang amat sering, bisa jadi hal ini menandakan adanya robekan (tear) atau segmen yang terlepas (detachment) di retina Anda, yang bisa berujung pada kebutaan permanen jika terlambat ditangani. Bisa juga, flashes muncul karena gangguan mata lainnya, seperti katarak, glaukoma sudut tertutup akut, posterior uveitis, dan sebagainya.

Kondisi Anda sebaiknya tidak dibiarkan begitu saja. Agar dievaluasi penyebabnya dan ditangani dengan optimal, silakan periksakan diri langsung ke dokter mata.

Sembari itu, beberapa upaya berikut bisa Anda lakukan:

• Istirahatkan mata Anda dari aktifitas yang melelahkannya, misalnya begadang, berkendara jarak jauh, berlama-lama menatap gawai

• Jaga area sekitar mata agar bersih

• Tidak sembarangan meminum atau meneteskan obat ke mata tanpa saran dokter

Semoga membantu ya.."
No Title,Anonymous,Unknown,"Ijin bertanya dokter, dok mata saya agak rabun klo menjelang malam hari, biasanya disebut rabun senja ya dok? Saya belum periksa ke dokter berapa minus saya. Yang saya mau tanya, ini penyebabnya apa dokter? apakah bisa mata saya yang rabun menjadi kembali tidak rabun? Jika bisa, bagaimana cara? Apa saya harus mengkonsumsi wortel setiap hari?",https://www.alodokter.com/komunitas/topic/penyebab-mata-rabun-senja-dan-apa-solusinya-,2025-11-10T12:44:30.899618,1,dr. Riza Marlina,"11 Februari 2025, 12:41","Alo, selamat siang

Rabun senja ialah gangguan mata yang menyebabkan penderitanya sulit melihat pada dimalam hari. Rabun senja atau nycalopia dapat disebabkan oleh kekurangan vitamin A atau penyakit lain seperti katarak, rabun jauh dan glaukoma dimana kondisi rabun senja ini terjadi akibat keruskan di sel batang retina, sel batang retina merupakan sel saraf mata yang bekerja bila pencahayaan kurang sehingga memungkinkan seseorang untuk melihat objek dengan jelas.

Anda perlu ke dokter mata jika merasa kesulitan melihat pada malam hari yang ditandai dengan kesulitan bergerak di tempat lingkungan yang gelap, merasa sulit berkendara di malam hari serta kesulitan mengenali wajah orang di sekitar pada malam hari dengan menemui dokter maka bisa ditangani lebih lanjut dengan tepat sesuai penyebab yang mendasari jika akibat kekurangan vitamin A maka dokter akan memberikan suplemen vitamin A namun jika akibat penyakit tertentu maka dokter akan tangani penyebabnya.

Untuk konsumsi makanan mengandung vitamin A seperti wortel boleh saja namun untuk takaran berapa banyak belum ada patokan, jika anda sudah konsumsi makanan sumber vitami A seperti ubi, wortel, susu, telur namun tidak ada perbaikan maka sangat perlu anda ke dokter mata ya untuk ditangani lebih lanjut.

Semoga dapat membantu"
No Title,Anonymous,Unknown,"Dokter saya ingin tahu, berapa sih mata minus yang paling tinggi? Saya baru saja memeriksakan mata saya dan hasilnya ternyata minus. Tapi saya khawatir karena mata saya semakin buram. Apakah ada batasan tertentu untuk mata minus, dan apa yang bisa dilakukan jika minusnya semakin tinggi? Apakah ada risiko mata menjadi lebih parah jika tidak segera ditangani? Mohon penjelasannya, Dok.",https://www.alodokter.com/komunitas/topic/penderita-mata-minus-paling-tinggi-berapa-,2025-11-10T12:44:34.276686,1,dr. Riza Marlina,"7 Februari 2025, 17:07","Alo, selamat siang

Mata minus atau rabun jauh dalam istilah medisnya disebut dengan miopia dimana kondisi menyebabkan anda kesulitan melihat benda jarak jauh. Gejala mata minus biasanya disebabkan oleh berapa hal seperti membaca dengan jarak yang terlalu dekat dengan mata, jarang melakukan kegiatan di luar ruangan dan kebiasan menatap layar gawai terlalu lama selain itu orang memiliki keluarga dengan miopi juga lebih rentan mengalami kondisi yang sama.

Berdasarkan keparahannya mata minus ditandai dengan ukuran dioptri (D), mata minus terbagi tiga, yaitu miopi rendah (minus 0,5 D hingga minus 3D), sedang (minus 3D hingga 6D) dan berat (diatas 6D). Untuk kondisi anda jika mata semakin rabun bisa jadi minus anda bertambah untuk memastikannya anda perlu menemui dokter mata secara langsung untuk mendapatkan resep kacamata hingga tindakan operasi LASIK. Untuk mata minus berat bisa meningkatkan resiko penyakit mata serius seperti ablasio retina dan glaukoma. Jadi tangani mata minus anda dengan temui dokter mata ya.

Semoga dapat membantu"
